"id","date","open","low","high","close","volume"
2759,"1260695700","550.28998","550.28998","553.40002","553.40002","16594"
2760,"1260782100","556.58002","554.53998","556.58002","554.53998","42959"
2761,"1260868500","550.73999","548.60999","550.73999","548.60999","53254"
2762,"1260954900","540.09998","540.09998","542.09998","542.09998","28616"
2763,"1261041300","538.79999","538.79999","539.44","539.44","39335"
2764,"1261300500","543.21002","538.67999","543.21002","538.67999","3501"
2765,"1261386900","542.96002","536.70001","542.96002","536.70001","7275"
2766,"1261473300","549.57001","541.85999","549.57001","541.85999","26152"
2767,"1261559700","534.98999","534.98999","542.21002","542.21002","333"
2768,"1261646100","555.40997","545.65997","555.40997","545.65997","31843"
2769,"1261905300","541.10999","541.10999","545.27002","545.27002","48918"
2770,"1261991700","551.31","545.69","551.31","545.69","40310"
2771,"1262078100","555.81","546.94","555.81","546.94","54627"
2772,"1262250900","538.96997","538.96997","548.10999","548.10999","42662"
2773,"1262510100","554.34998","546.88","554.34998","546.88","49039"
2774,"1262596500","539.98999","539.98999","543.20001","543.20001","7983"
2775,"1262682900","527.53003","527.53003","536.17999","536.17999","2442"
2776,"1262769300","537.40002","536.63","537.40002","536.63","42249"
2777,"1262855700","537.22998","535.81","537.22998","535.81","42724"
2778,"1263114900","531.79999","531.79999","535.40997","535.40997","33446"
2779,"1263201300","532.23999","532.23999","534.34003","534.34003","39224"
2780,"1263287700","522.57001","522.57001","532.26001","532.26001","42412"
2781,"1263374100","535.59003","530.81","535.59003","530.81","41550"
2782,"1263460500","540.60999","530.96002","540.60999","530.96002","27652"
2783,"1263719700","525.07001","525.07001","527.21997","527.21997","13509"
2784,"1263806100","528.5","524.60999","528.5","524.60999","37767"
2785,"1263892500","520.38","520.38","522.04999","522.04999","43217"
2786,"1263978900","518.28003","518.28003","520.19","520.19","51034"
2787,"1264065300","513.59003","513.59003","518.10999","518.10999","21932"
2788,"1264324500","517.28003","516.77002","517.28003","516.77002","8929"
2789,"1264410900","517.65997","516.78998","517.65997","516.78998","30676"
2790,"1264497300","516.54999","513.71002","516.54999","513.71002","23060"
2791,"1264583700","513.26001","511.70001","513.26001","511.70001","23714"
2792,"1264670100","508.35001","508.35001","515.23999","515.23999","49950"
2793,"1264929300","511.44","511.44","512.34003","512.34003","23552"
2794,"1265015700","506.28","506.28","510.10001","510.10001","19904"
2795,"1265102100","500.64001","500.64001","507.01999","507.01999","28967"
2796,"1265188500","512.87","503.56","512.87","503.56","34572"
2797,"1265274900","500.73999","500.73999","501.17999","501.17999","35857"
2798,"1265534100","493.19","493.19","496.26999","496.26999","25825"
2799,"1265620500","485.32999","485.32999","489.39999","489.39999","22310"
2800,"1265706900","479.51999","477.67001","479.51999","477.67001","34379"
2801,"1265793300","494.20999","492.88","494.20999","492.88","11209"
2802,"1265879700","496.12","496.12","497.23999","497.23999","48662"
2803,"1266225300","493.70999","492.62","493.70999","492.62","10525"
2804,"1266311700","488.29999","486.82001","488.29999","486.82001","6336"
2805,"1266398100","489.92999","485.82001","489.92999","485.82001","491"
2806,"1266484500","481.75","481.75","485.14001","485.14001","32017"
2807,"1267434900","504.07999","497.95999","504.07999","497.95999","13467"
2808,"1267521300","511.07999","502.81","511.07999","502.81","18697"
2809,"1267607700","513.40002","513.40002","517","517","2443"
2810,"1267694100","500.44","500.44","508.26001","508.26001","6153"
2811,"1267953300","495.95999","495.95999","504.26999","504.26999","23380"
2812,"1268126100","503.70001","500.70999","503.70001","500.70999","47899"
2813,"1268212500","481.35001","481.35001","489.42001","489.42001","19005"
2814,"1268298900","480.70001","480.70001","486.14001","486.14001","3647"
2815,"1268558100","478.20001","478.20001","481.19","481.19","10064"
2816,"1268730900","471.85001","471.85001","480.48999","480.48999","39412"
2817,"1268817300","473.95999","473.95999","478.17001","478.17001","22836"
2818,"1268903700","475.76001","475.60999","475.76001","475.60999","44051"
2819,"1269249300","474.59","472.82001","474.59","472.82001","9174"
2820,"1269335700","477.26999","468.85999","477.26999","468.85999","9074"
2821,"1269508500","460.94","460.94","466.09","466.09","17963"
2822,"1269767700","459.98001","459.98001","463.10001","463.10001","16065"
2823,"1269854100","461.26001","454.54001","461.26001","454.54001","26319"
2824,"1269940500","452.34","443.97","452.34","443.97","37798"
2825,"1270026900","443.01999","443.01999","443.17001","443.17001","23088"
2826,"1270113300","451.06","451.06","452.45999","452.45999","2349"
2827,"1270372500","451.57999","451.57999","458.13","458.13","31890"
2828,"1270458900","446.54001","446.54001","455.07999","455.07999","14811"
2829,"1270545300","446.23999","446.23999","449.26999","449.26999","24189"
2830,"1270631700","445.57001","443.89001","445.57001","443.89001","31840"
2831,"1270718100","436.47","436.47","446.03","446.03","43237"
2832,"1270977300","446.84","443.54001","446.84","443.54001","30893"
2833,"1271063700","445.12","443.66","445.12","443.66","25337"
2834,"1271150100","450.92001","443.54001","450.92001","443.54001","34004"
2835,"1271322900","440.70001","440.70001","449.38","449.38","5270"
2836,"1271582100","441.31","441.31","446.04999","446.04999","12904"
2837,"1271668500","444.51001","441.98001","444.51001","441.98001","4175"
2838,"1271754900","439.17001","438.64001","439.17001","438.64001","26528"
2839,"1271841300","418.75","418.75","426.42001","426.42001","31441"
2840,"1271927700","431.63","426.57001","431.63","426.57001","37467"
2841,"1272186900","419.31","419.31","423.41","423.41","7319"
2842,"1272273300","407.95001","407.95001","415.47","415.47","9664"
2843,"1272359700","402.89999","402.89999","408.19","408.19","26324"
2844,"1272446100","401.54999","401.54999","405.45001","405.45001","21359"
2845,"1272532500","415.39999","415.39999","419.03","419.03","29387"
2846,"1273396500","417.69","413.98001","417.69","413.98001","38278"
2847,"1273482900","422.14999","418.76999","422.14999","418.76999","21742"
2848,"1273569300","435.34","429.59","435.34","429.59","35294"
2849,"1273655700","457.59","448.98001","457.59","448.98001","24569"
2850,"1273742100","449.60001","449.60001","456.04001","456.04001","12475"
2851,"1274001300","439.16","439.16","440.48999","440.48999","31959"
2852,"1274087700","433.03","433.03","440.34","440.34","35681"
2853,"1274174100","445.73999","445.73999","448.29001","448.29001","39231"
2854,"1274260500","459.66","453.84","459.66","453.84","42931"
2855,"1274346900","465.20001","461.94","465.20001","461.94","4666"
2856,"1274606100","471.42001","462.57001","471.42001","462.57001","30936"
2857,"1274692500","467.09","462.63","467.09","462.63","1750"
2858,"1274778900","481.60001","481.60001","482.44","482.44","8894"
2859,"1274865300","484.70999","478.97","484.70999","478.97","38763"
2860,"1275210900","499.79999","499.79999","506.35001","506.35001","24927"
2861,"1275297300","489.85999","489.85999","490.07999","490.07999","1734"
2862,"1275383700","485.31","479.98001","485.31","479.98001","33555"
2863,"1275470100","479.03","479.03","480.48001","480.48001","18681"
2864,"1275556500","491.12","481.69","491.12","481.69","40908"
2865,"1275815700","471.70999","471.70999","478.29001","478.29001","3632"
2866,"1275902100","469.94","469.94","478.48999","478.48999","39857"
2867,"1275988500","483.94","482.76001","483.94","482.76001","45461"
2868,"1276074900","494.17999","486.60001","494.17999","486.60001","9962"
2869,"1276161300","489.16","484.78","489.16","484.78","9659"
2870,"1276420500","479.12","479.12","482.12","482.12","18418"
2871,"1276506900","485.85999","476.69","485.85999","476.69","14936"
2872,"1276593300","466.63","466.63","476","476","19958"
2873,"1276679700","467.32001","467.32001","475.14999","475.14999","7457"
2874,"1276766100","477.34","474.63","477.34","474.63","25039"
2875,"1277025300","481.04001","474.98999","481.04001","474.98999","7826"
2876,"1277111700","470.72","468.60999","470.72","468.60999","11364"
2877,"1277198100","473.12","470.72","473.12","470.72","33783"
2878,"1277284500","473.28","467.60001","473.28","467.60001","40221"
2879,"1277370900","464.72","463.51001","464.72","463.51001","6744"
2880,"1277716500","468.78","459.79001","468.78","459.79001","6826"
2881,"1277802900","457.01999","455.69","457.01999","455.69","13952"
2882,"1277889300","465.45001","455.75","465.45001","455.75","3859"
2883,"1277975700","469.03","469.03","470.10001","470.10001","23746"
2884,"1278234900","469.17001","464.69","469.17001","464.69","12661"
2885,"1278321300","464.01001","460.70001","464.01001","460.70001","38988"
2886,"1278407700","461.39001","461.39001","463.23999","463.23999","19064"
2887,"1278494100","464.98999","461.87","464.98999","461.87","24098"
2888,"1278580500","465.17001","459.51999","465.17001","459.51999","17145"
2889,"1278839700","466.67999","457.78","466.67999","457.78","13684"
2890,"1278926100","469.17999","461.62","469.17999","461.62","17359"
2891,"1279012500","465.64001","464.54001","465.64001","464.54001","45678"
2892,"1279098900","461.07999","461.07999","467.10001","467.10001","36632"
2893,"1279185300","480.56","477.73001","480.56","477.73001","46608"
2894,"1279444500","463.62","463.62","468.17999","468.17999","24434"
2895,"1279530900","461.54999","461.54999","466.29999","466.29999","31937"
2896,"1279617300","469.69","468.85999","469.69","468.85999","40351"
2897,"1279703700","471.07999","471.07999","471.14001","471.14001","11577"
2898,"1279790100","463.28","463.28","469.34","469.34","30387"
2899,"1280049300","469.63","463.95999","469.63","463.95999","23300"
2900,"1280135700","467.48999","461.64999","467.48999","461.64999","26197"
2901,"1280222100","462.76001","460.54999","462.76001","460.54999","15152"
2902,"1280308500","463.32999","459.79001","463.32999","459.79001","43347"
2903,"1280394900","462.67999","461.63","462.67999","461.63","33521"
2904,"1280654100","462.38","462.38","462.48001","462.48001","37001"
2905,"1280740500","457.85999","457.85999","460.20001","460.20001","38075"
2906,"1280826900","458.64001","458.64001","460.01999","460.01999","33855"
2907,"1280913300","465.51001","460.89001","465.51001","460.89001","9067"
2908,"1280999700","468.79999","458.85999","468.79999","458.85999","35594"
2909,"1281258900","450.34","450.34","460.22","460.22","13218"
2910,"1281345300","452.07999","452.07999","457.35999","457.35999","5041"
2911,"1281431700","461.57999","455.70999","461.57999","455.70999","31442"
2912,"1281518100","449.42999","449.42999","456.17001","456.17001","5319"
2913,"1281604500","464.19","454.67999","464.19","454.67999","23418"
2914,"1281863700","446.35999","446.35999","454.23999","454.23999","10146"
2915,"1281950100","444.23001","444.23001","453.39999","453.39999","25973"
2916,"1282036500","444.97","444.97","447.17001","447.17001","8777"
2917,"1282122900","452.67999","442.73999","452.67999","442.73999","11592"
2918,"1282209300","438.56","438.56","442.04999","442.04999","31794"
2919,"1282468500","430.32001","430.32001","431.14999","431.14999","34979"
2920,"1282554900","428.67001","428.67001","432.39001","432.39001","38875"
2921,"1282814100","433.92999","432.73999","433.92999","432.73999","2804"
2922,"1283073300","422.92999","422.92999","429.01001","429.01001","26776"
2923,"1283159700","432.85001","426.73999","432.85001","426.73999","39558"
2924,"1283246100","411.89001","411.89001","421.16","421.16","31981"
2925,"1283418900","412.32001","412.32001","420.41","420.41","797"
2926,"1283678100","415.64001","408.64001","415.64001","408.64001","33372"
2927,"1283764500","409.67999","409.67999","412.32001","412.32001","939"
2928,"1283850900","407.34","407.34","416.26001","416.26001","27713"
2929,"1283937300","413.54999","413.54999","420.25","420.25","11022"
2930,"1284023700","407.64999","407.64999","414.35999","414.35999","12986"
2931,"1284282900","409.84","409.84","413.32001","413.32001","32257"
2932,"1284369300","417.31","410.64999","417.31","410.64999","39627"
2933,"1284455700","403.04001","403.04001","410.29001","410.29001","19585"
2934,"1284542100","401.39999","401.39999","407.20001","407.20001","20186"
2935,"1284628500","396.82001","396.82001","404.07999","404.07999","1892"
2936,"1284887700","393.32999","393.32999","402.25","402.25","30000"
2937,"1284974100","397.57999","397.57999","400.38","400.38","23631"
2938,"1285060500","406.23001","403.95001","406.23001","403.95001","28889"
2939,"1285233300","397.16","397.16","404.41","404.41","32445"
2940,"1285492500","407.16","405.73001","407.16","405.73001","35329"
2941,"1285578900","397.62","397.62","405.45001","405.45001","38137"
2942,"1285665300","403.87","403.54001","403.87","403.54001","3950"
2943,"1285751700","410.12","402.76999","410.12","402.76999","26753"
2944,"1285838100","408.31","402.54001","408.31","402.54001","1045"
2945,"1286097300","394.75","394.75","402.14999","402.14999","5554"
2946,"1286183700","410.51001","403.70001","410.51001","403.70001","24764"
2947,"1286270100","400.98999","400.98999","404.48999","404.48999","26275"
2948,"1286356500","401.16","401.16","406.48999","406.48999","16765"
2949,"1286442900","418.54999","411.82001","418.54999","411.82001","4680"
2950,"1286702100","420.07999","416.85999","420.07999","416.85999","13727"
2951,"1286788500","412.01001","412.01001","418.16","418.16","12755"
2952,"1286874900","415.70001","415.70001","420.44","420.44","22600"
2953,"1286961300","415.01999","415.01999","420.29999","420.29999","32555"
2954,"1287566100","419.34","419.34","421.48999","421.48999","11000"
2955,"1287652500","426.45999","420.54001","426.45999","420.54001","41302"
2956,"1287911700","435.48999","425.57001","435.48999","425.57001","5169"
2957,"1287998100","421.54999","421.54999","426.48001","426.48001","28270"
2958,"1288084500","416.85999","416.85999","425.04001","425.04001","40546"
2959,"1288170900","416.35001","416.35001","422.47","422.47","32884"
2960,"1288257300","426.72","424.85999","426.72","424.85999","1452"
2961,"1288516500","433.41","423.87","433.41","423.87","35323"
2962,"1288602900","427.03","424.89999","427.03","424.89999","2676"
2963,"1288689300","423.57999","421.54999","423.57999","421.54999","34416"
2964,"1288775700","417.13","417.13","423.19","423.19","37598"
2965,"1288862100","428.70999","424.95999","428.70999","424.95999","42395"
2966,"1289294100","426.48999","423.85001","426.48999","423.85001","13617"
2967,"1289380500","425.67001","423.69","425.67001","423.69","26000"
2968,"1289466900","426.89001","424.89999","426.89001","424.89999","4361"
2969,"1289726100","423.07999","423.07999","425.01001","425.01001","28618"
2970,"1289812500","427.60999","423.64001","427.60999","423.64001","2500"
2971,"1289898900","422.67001","422.67001","424.17001","424.17001","11651"
2972,"1290071700","429.56","425.64001","429.56","425.64001","8395"
2973,"1290330900","421.67001","421.67001","423.35001","423.35001","6807"
2974,"1290417300","427.47","419.81","427.47","419.81","8963"
2975,"1290503700","415.39001","415.39001","419.29999","419.29999","24480"
2976,"1290590100","414.57999","414.57999","419.07001","419.07001","11776"
2977,"1290676500","417.60001","417.60001","418.35001","418.35001","27273"
2978,"1290935700","424.29999","417.73999","424.29999","417.73999","17521"
2979,"1291022100","425.35999","415.53","425.35999","415.53","5760"
2980,"1291108500","423.09","413.64999","423.09","413.64999","18000"
2981,"1291194900","411.79001","411.79001","412.06","412.06","31251"
2982,"1291281300","416.63","408.89001","416.63","408.89001","19970"
2983,"1291540500","408.22","407.85999","408.22","407.85999","6763"
2984,"1291626900","412.17001","403.56","412.17001","403.56","14708"
2985,"1291713300","403.70999","401.76999","403.70999","401.76999","12983"
2986,"1291799700","404.64001","400.78","404.64001","400.78","20957"
2987,"1291886100","402.37","398.88","402.37","398.88","25703"
2988,"1292145300","401.47","395.60999","401.47","395.60999","25861"
2989,"1292231700","387.20999","387.20999","396.29999","396.29999","13178"
2990,"1292318100","401.62","392.78","401.62","392.78","27694"
2991,"1292404500","389.54001","389.54001","394.17001","394.17001","20690"
2992,"1292490900","386.16","386.16","392.04001","392.04001","20055"
2993,"1292750100","397.60001","390.98001","397.60001","390.98001","38422"
2994,"1292836500","385.84","385.84","391.35001","391.35001","14796"
2995,"1293009300","401.42001","394.84","401.42001","394.84","37294"
2996,"1293095700","402.60001","399.54999","402.60001","399.54999","23422"
2997,"1293354900","412.37","406.85999","412.37","406.85999","3875"
2998,"1293441300","416.13","407.72","416.13","407.72","29352"
2999,"1293527700","394.26001","394.26001","404.17999","404.17999","12582"
3000,"1293614100","401","401","404.06","404.06","16118"
3001,"1293959700","406.12","400.62","406.12","400.62","2424"
3002,"1294046100","392.47","392.47","398.01001","398.01001","4193"
3003,"1294132500","401.88","399.59","401.88","399.59","13819"
3004,"1294218900","405.72","400.76001","405.72","400.76001","16491"
3005,"1294305300","391.92001","391.92001","400.42999","400.42999","795"
3006,"1294564500","392.31","392.31","398.26001","398.26001","34451"
3007,"1294650900","395.26001","395.26001","399.47","399.47","10707"
3008,"1294737300","408.57001","400.67001","408.57001","400.67001","29875"
3009,"1294823700","397.01001","397.01001","400.20001","400.20001","36799"
3010,"1294910100","407.37","402.75","407.37","402.75","14702"
3011,"1295169300","399.79001","399.79001","403.12","403.12","2585"
3012,"1295255700","413.12","403.70999","413.12","403.70999","9143"
3013,"1295342100","396.37","396.37","403.45999","403.45999","37846"
3014,"1295428500","398.87","398.87","404.32999","404.32999","671"
3015,"1295514900","410.10001","406.89999","410.10001","406.89999","10816"
3016,"1295774100","400.29999","400.29999","406.34","406.34","11323"
3017,"1295860500","406.51999","406.51999","410.34","410.34","24485"
3018,"1296465300","418.34","410.57001","418.34","410.57001","6136"
3019,"1296551700","409.53","409.53","410.48001","410.48001","39153"
3020,"1296638100","417.23001","407.97","417.23001","407.97","13334"
3021,"1296724500","409.82999","406.84","409.82999","406.84","31306"
3022,"1296983700","420.91","413.76001","420.91","413.76001","35833"
3023,"1297070100","405.14999","405.14999","408.47","408.47","821"
3024,"1297156500","413.75","406.95999","413.75","406.95999","20512"
3025,"1297242900","401.69","401.69","405.44","405.44","18613"
3026,"1297329300","396.26999","396.26999","405.04999","405.04999","31832"
3027,"1297588500","401.5","401.5","404.14001","404.14001","22264"
3028,"1297674900","406.22","403.70999","406.22","403.70999","16060"
3029,"1297761300","397.60999","397.60999","404.47","404.47","13507"
3030,"1297847700","399.06","399.06","405.44","405.44","19404"
3031,"1297934100","406.85001","406.85001","408.19","408.19","16016"
3032,"1298193300","397.62","397.62","405.14999","405.14999","21280"
3033,"1298279700","400.67001","400.67001","404.32001","404.32001","18160"
3034,"1298366100","395.57001","395.57001","401.20001","401.20001","26917"
3035,"1298452500","391.26999","391.26999","398.5","398.5","308"
3036,"1298538900","388.19","388.19","397.45999","397.45999","986"
3037,"1298798100","389.54001","389.54001","394.19","394.19","3979"
3038,"1298884500","393.84","391.66","393.84","391.66","16876"
3039,"1298970900","385.79999","385.79999","391.22","391.22","33218"
3040,"1299143700","392.26999","392.26999","395.42999","395.42999","37772"
3041,"1299489300","384.51999","384.51999","394.06","394.06","9163"
3042,"1299662100","396.09","392.70999","396.09","392.70999","11558"
3043,"1299748500","390.14999","389.81","390.14999","389.81","30138"
3044,"1300007700","380.04999","380.04999","388.25","388.25","38086"
3045,"1300094100","381.76999","381.76999","384.17999","384.17999","22645"
3046,"1300180500","378.32999","376.75","378.32999","376.75","139"
3047,"1300266900","385.70001","378.82999","385.70001","378.82999","9449"
3048,"1300353300","387.10001","377.51001","387.10001","377.51001","8902"
3049,"1300612500","384.97","377.60001","384.97","377.60001","16237"
3050,"1300698900","372.01999","372.01999","379.45999","379.45999","16724"
3051,"1300785300","369.35999","369.35999","379.32001","379.32001","34781"
3052,"1300871700","385.70001","377.63","385.70001","377.63","10006"
3053,"1300958100","384.92999","376.67001","384.92999","376.67001","21505"
3054,"1301217300","364.5","364.5","372","372","2158"
3055,"1301303700","371.76001","364.69","371.76001","364.69","21127"
3056,"1301390100","350.42999","350.42999","358.04001","358.04001","25778"
3057,"1301476500","353.54001","353.54001","359.10999","359.10999","31009"
3058,"1301562900","360.26001","360.26001","365.25","365.25","5793"
3059,"1301908500","365.57001","364.98001","365.57001","364.98001","7382"
3060,"1301994900","356.14001","356.14001","364.41","364.41","19479"
3061,"1302081300","358.01999","358.01999","364.39001","364.39001","2507"
3062,"1302167700","358.39001","358.39001","365.42999","365.42999","26971"
3063,"1302426900","368.34","366.60999","368.34","366.60999","17913"
3064,"1302513300","359.26999","359.26999","365.35001","365.35001","8166"
3065,"1302686100","363.95001","363.95001","373.22","373.22","24403"
3066,"1303031700","374.45001","367.56","374.45001","367.56","22084"
3067,"1303118100","357.35001","357.35001","365.48001","365.48001","1378"
3068,"1303204500","361.45001","361.45001","364.29999","364.29999","14139"
3069,"1303290900","351.29001","351.29001","361.12","361.12","29927"
3070,"1303377300","357.84","357.84","358.45999","358.45999","35070"
3071,"1303722900","366.12","356.88","366.12","356.88","14675"
3072,"1303809300","352.60999","352.60999","356.22","356.22","4147"
3073,"1303895700","343.95001","343.95001","350.14999","350.14999","12223"
3074,"1303982100","353.25","347.73001","353.25","347.73001","13807"
3075,"1304327700","354.45999","344.57999","354.45999","344.57999","32292"
3076,"1304414100","342.41","339.56","342.41","339.56","16654"
3077,"1304500500","343.48999","338.85999","343.48999","338.85999","21731"
3078,"1304586900","344.10999","339.54001","344.10999","339.54001","25014"
3079,"1304846100","349.66","340.67001","349.66","340.67001","25762"
3080,"1304932500","342.07001","340.85001","342.07001","340.85001","19448"
3081,"1305018900","343.92999","343.92999","344.09","344.09","20126"
3082,"1305105300","353.82001","344.67001","353.82001","344.67001","7397"
3083,"1305191700","344.25","344.25","346.45001","346.45001","10962"
3084,"1305450900","348.70999","348.70999","349.23001","349.23001","32837"
3085,"1305537300","352.72","350.63","352.72","350.63","26465"
3086,"1305710100","349.89001","346.91","349.89001","346.91","32872"
3087,"1305796500","353.48001","344.84","353.48001","344.84","16375"
3088,"1306055700","347.84","343.57001","347.84","343.57001","18272"
3089,"1306142100","336.09","336.09","342.07999","342.07999","7931"
3090,"1306228500","346.98999","341.56","346.98999","341.56","19360"
3091,"1306314900","346.01999","341.67001","346.01999","341.67001","4608"
3092,"1306401300","349.95999","344.51001","349.95999","344.51001","33651"
3093,"1306746900","346.97","342.76999","346.97","342.76999","16213"
3094,"1306833300","341.39999","336.73001","341.39999","336.73001","14738"
3095,"1306919700","336.42999","335.70001","336.42999","335.70001","25823"
3096,"1307006100","343.41","333.76001","343.41","333.76001","17726"
3097,"1307265300","333.87","327.81","333.87","327.81","11413"
3098,"1307351700","314.76999","314.76999","323.19","323.19","4771"
3099,"1307438100","313.38","313.38","317.48999","317.48999","22019"
3100,"1307524500","306","306","311.26999","311.26999","932"
3101,"1307610900","310.26001","308.89001","310.26001","308.89001","2040"
3102,"1307870100","300.07999","300.07999","304.13","304.13","7301"
3103,"1307956500","310.37","301.73001","310.37","301.73001","82"
3104,"1308042900","306.73999","297.63","306.73999","297.63","8734"
3105,"1308129300","287.89001","287.89001","292.32001","292.32001","13355"
3106,"1308215700","313.16","303.53","313.16","303.53","12389"
3107,"1308474900","319.79001","318.98999","319.79001","318.98999","21233"
3108,"1308561300","335.87","330.76999","335.87","330.76999","3488"
3109,"1308647700","344.22","344.22","344.22","344.22","18235"
3110,"1308820500","357.67999","357.67999","364.39999","364.39999","12167"
3111,"1309079700","349.89001","346.78","349.89001","346.78","2811"
3112,"1309166100","325.89999","325.89999","329.5","329.5","13276"
3113,"1309338900","333.20001","332.92999","333.20001","332.92999","25591"
3114,"1309425300","338.69","336.69","338.69","336.69","21417"
3115,"1309684500","325.39999","325.39999","333.23999","333.23999","29042"
3116,"1309770900","343.13","333.94","343.13","333.94","15167"
3117,"1309857300","350.78","340.82001","350.78","340.82001","22307"
3118,"1309943700","336.06","336.06","344.47","344.47","31250"
3119,"1310030100","343.17999","340.95999","343.17999","340.95999","19769"
3120,"1310289300","337.5","337.5","346.01001","346.01001","5998"
3121,"1310375700","338.70001","338.70001","346.04001","346.04001","4414"
3122,"1310462100","351.04999","351.04999","352.22","352.22","4147"
3123,"1310548500","352.64999","352.64999","356.45999","356.45999","7345"
3124,"1310634900","363.75","362.51999","363.75","362.51999","24618"
3125,"1310894100","372.85999","372.85999","378.41","378.41","29180"
3126,"1310980500","363.82999","363.82999","370.14999","370.14999","30535"
3127,"1311066900","369.17999","369.17999","374.14001","374.14001","30313"
3128,"1311153300","374.39999","374.39999","380.23001","380.23001","21912"
3129,"1311239700","386.04999","376.57999","386.04999","376.57999","17028"
3130,"1311498900","361.17001","361.17001","365.42999","365.42999","19291"
3131,"1311585300","356.32001","356.32001","360.14999","360.14999","10351"
3132,"1311671700","350.97","350.97","357.32999","357.32999","30420"
3133,"1311758100","367.48001","363.82999","367.48001","363.82999","14485"
3134,"1311844500","362.82001","362.82001","363.14999","363.14999","15733"
3135,"1312103700","368.67999","358.82001","368.67999","358.82001","34940"
3136,"1312190100","366.01999","357.67999","366.01999","357.67999","20262"
3137,"1312276500","359.75","357.62","359.75","357.62","32583"
3138,"1312362900","361.56","355.92001","361.56","355.92001","30359"
3139,"1312449300","359.44","357.64999","359.44","357.64999","19098"
3140,"1312708500","355.79001","353.76001","355.79001","353.76001","3859"
3141,"1312794900","349.64001","349.64001","352.19","352.19","33250"
3142,"1312881300","350.59","345.82001","350.59","345.82001","13704"
3143,"1312967700","350.23001","350.23001","352","352","5155"
3144,"1313054100","360.44","352.66","360.44","352.66","19206"
3145,"1313399700","352.16","352.16","353.34","353.34","9922"
3146,"1313486100","358.17999","353.60001","358.17999","353.60001","27368"
3147,"1313572500","350.39999","350.39999","351.01999","351.01999","781"
3148,"1313658900","362.13","352.54999","362.13","352.54999","27958"
3149,"1314004500","354","349.85001","354","349.85001","31264"
3150,"1314090900","351.70001","349.67001","351.70001","349.67001","3159"
3151,"1314177300","356.60999","348.92999","356.60999","348.92999","26924"
3152,"1314263700","349.23001","346.92999","349.23001","346.92999","20356"
3153,"1314522900","327.63","327.63","337.16","337.16","20851"
3154,"1314609300","332.17999","332.17999","338","338","11279"
3155,"1314695700","348.37","339.92001","348.37","339.92001","27619"
3156,"1314868500","347.10999","341.73999","347.10999","341.73999","2069"
3157,"1315127700","338.56","338.56","339.06","339.06","29342"
3158,"1315214100","331.20001","331.20001","336.22","336.22","4912"
3159,"1315300500","333.29999","331.81","333.29999","331.81","4462"
3160,"1315386900","327.70001","327.70001","331.32001","331.32001","7724"
3161,"1315473300","330.95999","329.63","330.95999","329.63","25200"
3162,"1315818900","324.01001","324.01001","327.04001","327.04001","3861"
3163,"1315905300","327.95999","325.78","327.95999","325.78","9765"
3164,"1315991700","315.07999","315.07999","319.35999","319.35999","4575"
3165,"1316078100","318.84","318.84","321.17999","321.17999","26273"
3166,"1316337300","325.48001","318.56","325.48001","318.56","21119"
3167,"1316423700","308.54001","308.54001","317.37","317.37","27100"
3168,"1316510100","312.95999","312.95999","320.07999","320.07999","9225"
3169,"1316596500","313.87","313.87","323","323","28317"
3170,"1316682900","335.59","327.54999","335.59","327.54999","17010"
3171,"1316942100","341.04001","331.57999","341.04001","331.57999","31970"
3172,"1317028500","326.81","326.81","331.10001","331.10001","8572"
3173,"1317114900","327.35001","327.35001","331.42999","331.42999","13440"
3174,"1317287700","323.89999","323.89999","331.39999","331.39999","8383"
3175,"1317546900","326.09","326.09","331.35999","331.35999","1595"
3176,"1318151700","327.23001","327.23001","331.07999","331.07999","15926"
3177,"1318238100","329.87","329.87","333.29999","333.29999","8697"
3178,"1318410900","328.88","328.88","334.48001","334.48001","28803"
3179,"1318497300","325.75","325.75","333.47","333.47","17593"
3180,"1318756500","334.76001","331.59","334.76001","331.59","1809"
3181,"1318842900","338.48001","330.98999","338.48001","330.98999","22758"
3182,"1318929300","337.89999","329.95001","337.89999","329.95001","9050"
3183,"1319015700","336.92001","329.66","336.92001","329.66","10182"
3184,"1319102100","326.38","326.38","328.17999","328.17999","23617"
3185,"1319361300","320.57001","320.57001","326.42001","326.42001","21988"
3186,"1319447700","329.23999","326.79001","329.23999","326.79001","6945"
3187,"1319534100","328.44","327.98999","328.44","327.98999","1260"
3188,"1319966100","332.60999","327.69","332.60999","327.69","18201"
3189,"1320052500","326.37","326.37","330.20999","330.20999","21757"
3190,"1320225300","350.07999","346.82001","350.07999","346.82001","21925"
3191,"1320311700","345.07999","343.54001","345.07999","343.54001","6236"
3192,"1320570900","345.84","337.91","345.84","337.91","369"
3193,"1320743700","339.76001","334.75","339.76001","334.75","17107"
3194,"1320830100","330.73001","330.73001","332.39001","332.39001","17285"
3195,"1320916500","333.03","331.76999","333.03","331.76999","2362"
3196,"1321175700","331.81","330.51999","331.81","330.51999","26276"
3197,"1321262100","333.31","330.66","333.31","330.66","25017"
3198,"1321348500","336.31","326.94","336.31","326.94","12997"
3199,"1321434900","334.54001","325.60999","334.54001","325.60999","23468"
3200,"1321521300","322.60999","322.60999","329.38","329.38","13391"
3201,"1321780500","319.35999","319.35999","328.23001","328.23001","28717"
